timestamp,close
2025-01-04 13:15:00,97831.08
2025-01-04 13:20:00,97817.58
2025-01-04 13:25:00,97849.51
2025-01-04 13:30:00,97800.76
2025-01-04 13:35:00,97789.69
2025-01-04 13:40:00,97876.31
2025-01-04 13:45:00,97969.69
2025-01-04 13:50:00,98019.32
2025-01-04 13:55:00,97973.05
2025-01-04 14:00:00,97941.42
2025-01-04 14:05:00,97925.67
2025-01-04 14:10:00,97867.13
2025-01-04 14:15:00,97855.83
2025-01-04 14:20:00,97959.98
2025-01-04 14:25:00,98000.0
2025-01-04 14:30:00,97995.64
2025-01-04 14:35:00,98046.35
2025-01-04 14:40:00,98059.98
2025-01-04 14:45:00,97999.91
2025-01-04 14:50:00,98049.61
2025-01-04 14:55:00,98035.04
2025-01-04 15:00:00,98006.59
2025-01-04 15:05:00,97961.0
2025-01-04 15:10:00,97997.81
2025-01-04 15:15:00,98151.52
2025-01-04 15:20:00,98119.02
2025-01-04 15:25:00,97832.06
2025-01-04 15:30:00,97643.63
2025-01-04 15:35:00,97636.37
2025-01-04 15:40:00,97637.63
2025-01-04 15:45:00,97633.25
2025-01-04 15:50:00,97720.36
2025-01-04 15:55:00,97657.94
2025-01-04 16:00:00,97774.63
2025-01-04 16:05:00,97700.0
2025-01-04 16:10:00,97780.29
2025-01-04 16:15:00,97755.34
2025-01-04 16:20:00,97778.56
2025-01-04 16:25:00,97703.12
2025-01-04 16:30:00,97552.0
2025-01-04 16:35:00,97687.84
2025-01-04 16:40:00,97636.42
2025-01-04 16:45:00,97680.26
2025-01-04 16:50:00,97726.71
2025-01-04 16:55:00,97704.6
2025-01-04 17:00:00,97721.69
2025-01-04 17:05:00,97775.34
2025-01-04 17:10:00,97774.69
2025-01-04 17:15:00,97815.63
2025-01-04 17:20:00,97826.8
2025-01-04 17:25:00,97780.29
2025-01-04 17:30:00,97890.94
2025-01-04 17:35:00,97874.03
2025-01-04 17:40:00,97877.01
2025-01-04 17:45:00,97931.75
2025-01-04 17:50:00,97937.87
2025-01-04 17:55:00,98016.26
2025-01-04 18:00:00,98002.09
2025-01-04 18:05:00,98040.97
2025-01-04 18:10:00,98065.12
2025-01-04 18:15:00,98111.96
2025-01-04 18:20:00,98087.88
2025-01-04 18:25:00,98057.28
2025-01-04 18:30:00,98067.81
2025-01-04 18:35:00,98064.3
2025-01-04 18:40:00,98046.4
2025-01-04 18:45:00,97921.34
2025-01-04 18:50:00,97962.49
2025-01-04 18:55:00,97961.56
2025-01-04 19:00:00,97951.24
2025-01-04 19:05:00,98069.98
2025-01-04 19:10:00,98123.44
2025-01-04 19:15:00,98194.66
2025-01-04 19:20:00,98163.99
2025-01-04 19:25:00,98167.17
2025-01-04 19:30:00,98252.37
2025-01-04 19:35:00,98176.17
2025-01-04 19:40:00,98140.97
2025-01-04 19:45:00,98113.64
2025-01-04 19:50:00,98181.72
2025-01-04 19:55:00,98166.26
2025-01-04 20:00:00,98267.81
2025-01-04 20:05:00,98304.08
2025-01-04 20:10:00,98292.5
2025-01-04 20:15:00,98337.98
2025-01-04 20:20:00,98380.57
2025-01-04 20:25:00,98456.37
2025-01-04 20:30:00,98464.12
2025-01-04 20:35:00,98478.61
2025-01-04 20:40:00,98543.99
2025-01-04 20:45:00,98574.01
2025-01-04 20:50:00,98602.01
2025-01-04 20:55:00,98599.02
2025-01-04 21:00:00,98716.53
2025-01-04 21:05:00,98565.28
2025-01-04 21:10:00,98548.49
2025-01-04 21:15:00,98564.54
2025-01-04 21:20:00,98575.81
2025-01-04 21:25:00,98532.81
2025-01-04 21:30:00,98483.24
2025-01-04 21:35:00,98465.05
2025-01-04 21:40:00,98384.52
2025-01-04 21:45:00,98378.79
2025-01-04 21:50:00,98378.43
2025-01-04 21:55:00,98362.43
2025-01-04 22:00:00,98339.38
2025-01-04 22:05:00,98342.0
2025-01-04 22:10:00,98340.54
2025-01-04 22:15:00,98334.94
2025-01-04 22:20:00,98285.0
2025-01-04 22:25:00,98268.0
2025-01-04 22:30:00,98380.0
2025-01-04 22:35:00,98410.68
2025-01-04 22:40:00,98408.11
2025-01-04 22:45:00,98460.77
2025-01-04 22:50:00,98460.78
2025-01-04 22:55:00,98417.25
2025-01-04 23:00:00,98352.51
2025-01-04 23:05:00,98240.05
2025-01-04 23:10:00,98174.99
2025-01-04 23:15:00,98250.99
2025-01-04 23:20:00,98220.49
2025-01-04 23:25:00,98240.0
2025-01-04 23:30:00,98258.99
2025-01-04 23:35:00,98223.26
2025-01-04 23:40:00,98225.62
2025-01-04 23:45:00,98263.99
2025-01-04 23:50:00,98259.41
2025-01-04 23:55:00,98220.5
2025-01-05 00:00:00,98170.67
2025-01-05 00:05:00,98256.35
2025-01-05 00:10:00,98286.77
2025-01-05 00:15:00,98354.45
2025-01-05 00:20:00,98213.67
2025-01-05 00:25:00,98272.31
2025-01-05 00:30:00,98300.0
2025-01-05 00:35:00,98313.36
2025-01-05 00:40:00,98254.75
2025-01-05 00:45:00,98221.17
2025-01-05 00:50:00,98234.54
2025-01-05 00:55:00,98213.43
2025-01-05 01:00:00,98200.33
2025-01-05 01:05:00,98185.75
2025-01-05 01:10:00,98282.07
2025-01-05 01:15:00,98322.34
2025-01-05 01:20:00,98278.89
2025-01-05 01:25:00,98213.61
2025-01-05 01:30:00,98159.92
2025-01-05 01:35:00,98090.9
2025-01-05 01:40:00,98150.53
2025-01-05 01:45:00,98059.61
2025-01-05 01:50:00,98050.01
2025-01-05 01:55:00,98123.53
2025-01-05 02:00:00,98150.0
2025-01-05 02:05:00,98184.43
2025-01-05 02:10:00,98189.05
2025-01-05 02:15:00,98179.79
2025-01-05 02:20:00,98181.64
2025-01-05 02:25:00,98181.82
2025-01-05 02:30:00,98148.0
2025-01-05 02:35:00,98129.66
2025-01-05 02:40:00,98154.34
2025-01-05 02:45:00,98167.1
2025-01-05 02:50:00,98164.37
2025-01-05 02:55:00,98227.48
2025-01-05 03:00:00,98184.06
2025-01-05 03:05:00,98180.31
2025-01-05 03:10:00,98177.54
2025-01-05 03:15:00,98118.71
2025-01-05 03:20:00,98115.3
2025-01-05 03:25:00,98152.01
2025-01-05 03:30:00,98133.62
2025-01-05 03:35:00,98150.69
2025-01-05 03:40:00,98100.0
2025-01-05 03:45:00,98150.7
2025-01-05 03:50:00,98147.91
2025-01-05 03:55:00,98187.96
2025-01-05 04:00:00,98270.0
2025-01-05 04:05:00,98343.0
2025-01-05 04:10:00,98266.86
2025-01-05 04:15:00,98289.83
2025-01-05 04:20:00,98377.99
2025-01-05 04:25:00,98487.16
2025-01-05 04:30:00,98431.75
2025-01-05 04:35:00,98471.58
2025-01-05 04:40:00,98391.67
2025-01-05 04:45:00,98386.42
2025-01-05 04:50:00,98380.02
2025-01-05 04:55:00,98357.46
2025-01-05 05:00:00,98363.63
2025-01-05 05:05:00,98350.01
2025-01-05 05:10:00,98318.63
2025-01-05 05:15:00,98300.0
2025-01-05 05:20:00,98341.09
2025-01-05 05:25:00,98425.96
2025-01-05 05:30:00,98388.35
2025-01-05 05:35:00,98365.52
2025-01-05 05:40:00,98374.55
2025-01-05 05:45:00,98305.03
2025-01-05 05:50:00,98376.55
2025-01-05 05:55:00,98358.98
2025-01-05 06:00:00,98314.67
2025-01-05 06:05:00,98322.74
2025-01-05 06:10:00,98311.99
2025-01-05 06:15:00,98338.65
2025-01-05 06:20:00,98376.0
2025-01-05 06:25:00,98370.35
2025-01-05 06:30:00,98388.58
2025-01-05 06:35:00,98352.54
2025-01-05 06:40:00,98388.58
2025-01-05 06:45:00,98440.93
2025-01-05 06:50:00,98477.28
2025-01-05 06:55:00,98451.47
2025-01-05 07:00:00,98458.45
2025-01-05 07:05:00,98441.43
2025-01-05 07:10:00,98376.01
2025-01-05 07:15:00,98383.97
2025-01-05 07:20:00,98399.99
2025-01-05 07:25:00,98339.97
2025-01-05 07:30:00,98328.88
2025-01-05 07:35:00,98345.75
2025-01-05 07:40:00,98345.75
2025-01-05 07:45:00,98313.5
2025-01-05 07:50:00,98294.32
2025-01-05 07:55:00,98268.77
2025-01-05 08:00:00,97961.48
2025-01-05 08:05:00,97957.61
2025-01-05 08:10:00,97951.01
2025-01-05 08:15:00,97851.36
2025-01-05 08:20:00,97870.62
2025-01-05 08:25:00,97897.1
2025-01-05 08:30:00,97893.73
2025-01-05 08:35:00,97916.0
2025-01-05 08:40:00,97885.3
2025-01-05 08:45:00,97827.84
2025-01-05 08:50:00,97846.05
2025-01-05 08:55:00,97861.04
2025-01-05 09:00:00,97838.39
2025-01-05 09:05:00,97848.88
2025-01-05 09:10:00,97904.2
2025-01-05 09:15:00,97904.22
2025-01-05 09:20:00,97838.12
2025-01-05 09:25:00,97819.33
2025-01-05 09:30:00,97800.01
2025-01-05 09:35:00,97856.74
2025-01-05 09:40:00,97899.99
2025-01-05 09:45:00,97800.0
2025-01-05 09:50:00,97704.91
2025-01-05 09:55:00,97652.2
2025-01-05 10:00:00,97702.75
2025-01-05 10:05:00,97710.0
2025-01-05 10:10:00,97724.81
2025-01-05 10:15:00,97751.48
2025-01-05 10:20:00,97623.68
2025-01-05 10:25:00,97600.02
2025-01-05 10:30:00,97667.7
2025-01-05 10:35:00,97704.28
2025-01-05 10:40:00,97695.0
2025-01-05 10:45:00,97727.27
2025-01-05 10:50:00,97711.22
2025-01-05 10:55:00,97737.48
2025-01-05 11:00:00,97745.74
2025-01-05 11:05:00,97685.54
2025-01-05 11:10:00,97706.19
2025-01-05 11:15:00,97822.12
2025-01-05 11:20:00,97768.9
2025-01-05 11:25:00,97727.27
2025-01-05 11:30:00,97625.94
2025-01-05 11:35:00,97671.0
2025-01-05 11:40:00,97668.62
2025-01-05 11:45:00,97664.89
2025-01-05 11:50:00,97616.55
2025-01-05 11:55:00,97641.63
2025-01-05 12:00:00,97669.87
2025-01-05 12:05:00,97605.45
2025-01-05 12:10:00,97737.64
2025-01-05 12:15:00,97851.83
2025-01-05 12:20:00,97774.04
2025-01-05 12:25:00,97717.27
2025-01-05 12:30:00,97720.15
2025-01-05 12:35:00,97756.86
2025-01-05 12:40:00,97769.66
2025-01-05 12:45:00,97875.99
2025-01-05 12:50:00,97880.21
2025-01-05 12:55:00,97770.01
2025-01-05 13:00:00,97792.48
2025-01-05 13:05:00,97881.9
2025-01-05 13:10:00,97861.46
2025-01-05 13:15:00,97923.24
2025-01-05 13:20:00,97907.58
2025-01-05 13:25:00,97965.3
2025-01-05 13:30:00,97988.22
2025-01-05 13:35:00,97884.08
2025-01-05 13:40:00,97877.86
2025-01-05 13:45:00,97792.49
2025-01-05 13:50:00,97741.47
2025-01-05 13:55:00,97689.96
2025-01-05 14:00:00,97769.02
2025-01-05 14:05:00,97688.0
2025-01-05 14:10:00,97645.0
2025-01-05 14:15:00,97314.35
2025-01-05 14:20:00,97442.39
2025-01-05 14:25:00,97484.97
2025-01-05 14:30:00,97450.93
2025-01-05 14:35:00,97565.08
2025-01-05 14:40:00,97675.19
2025-01-05 14:45:00,97882.29
2025-01-05 14:50:00,97824.03
2025-01-05 14:55:00,97855.06
2025-01-05 15:00:00,97912.1
2025-01-05 15:05:00,97896.02
2025-01-05 15:10:00,97820.63
2025-01-05 15:15:00,97771.28
2025-01-05 15:20:00,97812.13
2025-01-05 15:25:00,97908.1
2025-01-05 15:30:00,98079.06
2025-01-05 15:35:00,98150.25
2025-01-05 15:40:00,98090.37
2025-01-05 15:45:00,98100.01
2025-01-05 15:50:00,98018.96
2025-01-05 15:55:00,98028.98
2025-01-05 16:00:00,98138.14
2025-01-05 16:05:00,98222.28
2025-01-05 16:10:00,98195.62
2025-01-05 16:15:00,98074.87
2025-01-05 16:20:00,98104.0
2025-01-05 16:25:00,98082.34
2025-01-05 16:30:00,97980.32
2025-01-05 16:35:00,98017.56
2025-01-05 16:40:00,97996.12
2025-01-05 16:45:00,98113.28
2025-01-05 16:50:00,98064.25
2025-01-05 16:55:00,98035.17
2025-01-05 17:00:00,98022.26
2025-01-05 17:05:00,98060.61
2025-01-05 17:10:00,98014.32
2025-01-05 17:15:00,97945.89
2025-01-05 17:20:00,97925.85
2025-01-05 17:25:00,97967.99
2025-01-05 17:30:00,98007.83
2025-01-05 17:35:00,97847.64
2025-01-05 17:40:00,97849.49
2025-01-05 17:45:00,97673.57
2025-01-05 17:50:00,97722.18
2025-01-05 17:55:00,97731.08
2025-01-05 18:00:00,97629.96
2025-01-05 18:05:00,97768.19
2025-01-05 18:10:00,97700.81
2025-01-05 18:15:00,97666.66
2025-01-05 18:20:00,97721.19
2025-01-05 18:25:00,97706.91
2025-01-05 18:30:00,97804.08
2025-01-05 18:35:00,97859.55
2025-01-05 18:40:00,97837.66
2025-01-05 18:45:00,97851.0
2025-01-05 18:50:00,97875.63
2025-01-05 18:55:00,97918.91
2025-01-05 19:00:00,97871.99
2025-01-05 19:05:00,98000.0
2025-01-05 19:10:00,98037.38
2025-01-05 19:15:00,98027.28
2025-01-05 19:20:00,98021.93
2025-01-05 19:25:00,98056.22
2025-01-05 19:30:00,98012.28
2025-01-05 19:35:00,98030.3
2025-01-05 19:40:00,98017.03
2025-01-05 19:45:00,97984.0
2025-01-05 19:50:00,98029.06
2025-01-05 19:55:00,98079.63
2025-01-05 20:00:00,98024.01
2025-01-05 20:05:00,98102.99
2025-01-05 20:10:00,98128.61
2025-01-05 20:15:00,98565.65
2025-01-05 20:20:00,98514.15
2025-01-05 20:25:00,98482.49
2025-01-05 20:30:00,98357.01
2025-01-05 20:35:00,98395.79
2025-01-05 20:40:00,98344.06
2025-01-05 20:45:00,98237.2
2025-01-05 20:50:00,98221.94
2025-01-05 20:55:00,98275.71
2025-01-05 21:00:00,98320.76
2025-01-05 21:05:00,98327.33
2025-01-05 21:10:00,98396.93
2025-01-05 21:15:00,98370.72
2025-01-05 21:20:00,98419.94
2025-01-05 21:25:00,98303.61
2025-01-05 21:30:00,98356.02
2025-01-05 21:35:00,98477.2
2025-01-05 21:40:00,98429.65
2025-01-05 21:45:00,98429.66
2025-01-05 21:50:00,98513.5
2025-01-05 21:55:00,98496.52
2025-01-05 22:00:00,98399.99
2025-01-05 22:05:00,98445.75
2025-01-05 22:10:00,98377.52
2025-01-05 22:15:00,98442.67
2025-01-05 22:20:00,98486.29
2025-01-05 22:25:00,98550.18
2025-01-05 22:30:00,98543.4
2025-01-05 22:35:00,98717.59
2025-01-05 22:40:00,98660.01
2025-01-05 22:45:00,98577.99
2025-01-05 22:50:00,98516.28
2025-01-05 22:55:00,98695.21
2025-01-05 23:00:00,98744.0
2025-01-05 23:05:00,98632.91
2025-01-05 23:10:00,98555.84
2025-01-05 23:15:00,98479.53
2025-01-05 23:20:00,98448.0
2025-01-05 23:25:00,98475.09
2025-01-05 23:30:00,98420.72
2025-01-05 23:35:00,98478.01
2025-01-05 23:40:00,98424.24
2025-01-05 23:45:00,98479.84
2025-01-05 23:50:00,98394.55
2025-01-05 23:55:00,98363.61
2025-01-06 00:00:00,98442.0
2025-01-06 00:05:00,98534.51
2025-01-06 00:10:00,98455.89
2025-01-06 00:15:00,98391.3
2025-01-06 00:20:00,98610.84
2025-01-06 00:25:00,98477.68
2025-01-06 00:30:00,98400.01
2025-01-06 00:35:00,98428.62
2025-01-06 00:40:00,98428.55
2025-01-06 00:45:00,98392.0
2025-01-06 00:50:00,98273.39
2025-01-06 00:55:00,98217.23
2025-01-06 01:00:00,98295.41
2025-01-06 01:05:00,98176.22
2025-01-06 01:10:00,98049.61
2025-01-06 01:15:00,97996.6
2025-01-06 01:20:00,98047.64
2025-01-06 01:25:00,98121.23
2025-01-06 01:30:00,98185.49
2025-01-06 01:35:00,98237.79
2025-01-06 01:40:00,98275.0
2025-01-06 01:45:00,98267.81
2025-01-06 01:50:00,98811.0
2025-01-06 01:55:00,98759.43
2025-01-06 02:00:00,98885.59
2025-01-06 02:05:00,99222.19
2025-01-06 02:10:00,99028.96
2025-01-06 02:15:00,98925.42
2025-01-06 02:20:00,98794.9
2025-01-06 02:25:00,98757.01
2025-01-06 02:30:00,98950.85
2025-01-06 02:35:00,99012.46
2025-01-06 02:40:00,98862.0
2025-01-06 02:45:00,98969.69
2025-01-06 02:50:00,98898.65
2025-01-06 02:55:00,98815.39
2025-01-06 03:00:00,98849.28
2025-01-06 03:05:00,98969.28
2025-01-06 03:10:00,98961.91
2025-01-06 03:15:00,98989.04
2025-01-06 03:20:00,99080.68
2025-01-06 03:25:00,99099.09
2025-01-06 03:30:00,99092.0
2025-01-06 03:35:00,99226.23
2025-01-06 03:40:00,99119.8
2025-01-06 03:45:00,99072.02
2025-01-06 03:50:00,99019.2
2025-01-06 03:55:00,99037.57
2025-01-06 04:00:00,99173.13
2025-01-06 04:05:00,99242.08
2025-01-06 04:10:00,99282.13
2025-01-06 04:15:00,99407.39
2025-01-06 04:20:00,99335.93
2025-01-06 04:25:00,99250.0
2025-01-06 04:30:00,99189.83
2025-01-06 04:35:00,99193.55
2025-01-06 04:40:00,99204.68
2025-01-06 04:45:00,99287.12
2025-01-06 04:50:00,99425.59
2025-01-06 04:55:00,99466.09
2025-01-06 05:00:00,99428.4
2025-01-06 05:05:00,99552.92
2025-01-06 05:10:00,99413.4
2025-01-06 05:15:00,99507.08
2025-01-06 05:20:00,99665.9
2025-01-06 05:25:00,99660.12
2025-01-06 05:30:00,99810.15
2025-01-06 05:35:00,99726.77
2025-01-06 05:40:00,99729.7
2025-01-06 05:45:00,99777.84
2025-01-06 05:50:00,99744.61
2025-01-06 05:55:00,99600.0
2025-01-06 06:00:00,99663.62
2025-01-06 06:05:00,99545.74
2025-01-06 06:10:00,99521.44
2025-01-06 06:15:00,99432.78
2025-01-06 06:20:00,99511.06
2025-01-06 06:25:00,99484.83
2025-01-06 06:30:00,99519.22
2025-01-06 06:35:00,99681.17
2025-01-06 06:40:00,99699.3
2025-01-06 06:45:00,99588.92
2025-01-06 06:50:00,99569.97
2025-01-06 06:55:00,99512.21
2025-01-06 07:00:00,99300.09
2025-01-06 07:05:00,99396.47
2025-01-06 07:10:00,99380.77
2025-01-06 07:15:00,99250.0
2025-01-06 07:20:00,99320.55
2025-01-06 07:25:00,99322.68
2025-01-06 07:30:00,99304.19
2025-01-06 07:35:00,99303.59
2025-01-06 07:40:00,99303.04
2025-01-06 07:45:00,99383.1
2025-01-06 07:50:00,99363.3
2025-01-06 07:55:00,99318.7
2025-01-06 08:00:00,99476.0
2025-01-06 08:05:00,99492.52
2025-01-06 08:10:00,99563.76
2025-01-06 08:15:00,99403.58
2025-01-06 08:20:00,99380.31
2025-01-06 08:25:00,99395.09
2025-01-06 08:30:00,99308.97
2025-01-06 08:35:00,99242.42
2025-01-06 08:40:00,99046.63
2025-01-06 08:45:00,99039.34
2025-01-06 08:50:00,99143.11
2025-01-06 08:55:00,99043.49
2025-01-06 09:00:00,99159.03
2025-01-06 09:05:00,99180.0
2025-01-06 09:10:00,99179.99
2025-01-06 09:15:00,99157.94
2025-01-06 09:20:00,99158.32
2025-01-06 09:25:00,99114.26
2025-01-06 09:30:00,99118.72
2025-01-06 09:35:00,99050.01
2025-01-06 09:40:00,99054.87
2025-01-06 09:45:00,99057.24
2025-01-06 09:50:00,98978.95
2025-01-06 09:55:00,98999.99
2025-01-06 10:00:00,98974.52
2025-01-06 10:05:00,98802.52
2025-01-06 10:10:00,98882.01
2025-01-06 10:15:00,98885.99
2025-01-06 10:20:00,98928.34
2025-01-06 10:25:00,99010.43
2025-01-06 10:30:00,98930.54
2025-01-06 10:35:00,98863.67
2025-01-06 10:40:00,98766.79
2025-01-06 10:45:00,98840.19
2025-01-06 10:50:00,98821.79
2025-01-06 10:55:00,98767.96
2025-01-06 11:00:00,98793.57
2025-01-06 11:05:00,98947.88
2025-01-06 11:10:00,99013.62
2025-01-06 11:15:00,99029.95
2025-01-06 11:20:00,99196.76
2025-01-06 11:25:00,99248.69
2025-01-06 11:30:00,99247.37
2025-01-06 11:35:00,99200.0
2025-01-06 11:40:00,99240.75
2025-01-06 11:45:00,99192.64
2025-01-06 11:50:00,99233.68
2025-01-06 11:55:00,99259.99
2025-01-06 12:00:00,99399.99
2025-01-06 12:05:00,99368.26
2025-01-06 12:10:00,99485.57
2025-01-06 12:15:00,99416.01
2025-01-06 12:20:00,99676.68
2025-01-06 12:25:00,99572.49
2025-01-06 12:30:00,99454.54
2025-01-06 12:35:00,99511.98
2025-01-06 12:40:00,99539.01
2025-01-06 12:45:00,99360.0
2025-01-06 12:50:00,99271.36
2025-01-06 12:55:00,99157.12
2025-01-06 13:00:00,99138.77
2025-01-06 13:05:00,99132.93
2025-01-06 13:10:00,99044.49
2025-01-06 13:15:00,99009.99
2025-01-06 13:20:00,99253.85
2025-01-06 13:25:00,99320.03
2025-01-06 13:30:00,99244.32
2025-01-06 13:35:00,99149.79
2025-01-06 13:40:00,99282.82
2025-01-06 13:45:00,99285.15
2025-01-06 13:50:00,99462.87
2025-01-06 13:55:00,99492.51
2025-01-06 14:00:00,99586.49
2025-01-06 14:05:00,99323.41
2025-01-06 14:10:00,99277.36
2025-01-06 14:15:00,98750.02
2025-01-06 14:20:00,98755.85
2025-01-06 14:25:00,99055.01
2025-01-06 14:30:00,99285.12
2025-01-06 14:35:00,99116.0
2025-01-06 14:40:00,99527.81
2025-01-06 14:45:00,100489.99
2025-01-06 14:50:00,101020.18
2025-01-06 14:55:00,100737.03
2025-01-06 15:00:00,100974.75
2025-01-06 15:05:00,101085.58
2025-01-06 15:10:00,101253.83
2025-01-06 15:15:00,101483.88
2025-01-06 15:20:00,101342.79
2025-01-06 15:25:00,101678.1
2025-01-06 15:30:00,101814.29
2025-01-06 15:35:00,101703.25
2025-01-06 15:40:00,101969.51
2025-01-06 15:45:00,101962.89
2025-01-06 15:50:00,102357.2
2025-01-06 15:55:00,102147.95
2025-01-06 16:00:00,102110.82
2025-01-06 16:05:00,102404.53
2025-01-06 16:10:00,102198.37
2025-01-06 16:15:00,102289.94
2025-01-06 16:20:00,102419.98
2025-01-06 16:25:00,102440.02
2025-01-06 16:30:00,102421.83
2025-01-06 16:35:00,102152.13
2025-01-06 16:40:00,101883.16
2025-01-06 16:45:00,101883.84
2025-01-06 16:50:00,102270.0
2025-01-06 16:55:00,102158.67
2025-01-06 17:00:00,101949.94
2025-01-06 17:05:00,102027.54
2025-01-06 17:10:00,101900.01
2025-01-06 17:15:00,101790.62
2025-01-06 17:20:00,101994.84
2025-01-06 17:25:00,101830.53
2025-01-06 17:30:00,101961.73
2025-01-06 17:35:00,101526.42
2025-01-06 17:40:00,101414.7
2025-01-06 17:45:00,101630.01
2025-01-06 17:50:00,101711.38
2025-01-06 17:55:00,101831.95
2025-01-06 18:00:00,101786.81
2025-01-06 18:05:00,101914.1
2025-01-06 18:10:00,101945.76
2025-01-06 18:15:00,101922.33
2025-01-06 18:20:00,101905.45
2025-01-06 18:25:00,101933.84
2025-01-06 18:30:00,101896.87
2025-01-06 18:35:00,102047.86
2025-01-06 18:40:00,101954.15
2025-01-06 18:45:00,101705.71
2025-01-06 18:50:00,101866.27
2025-01-06 18:55:00,101738.8
2025-01-06 19:00:00,101699.36
2025-01-06 19:05:00,101860.83
2025-01-06 19:10:00,101921.58
2025-01-06 19:15:00,101996.8
2025-01-06 19:20:00,101926.13
2025-01-06 19:25:00,101892.96
2025-01-06 19:30:00,101814.03
2025-01-06 19:35:00,101902.95
2025-01-06 19:40:00,102009.78
2025-01-06 19:45:00,101861.42
2025-01-06 19:50:00,101821.02
2025-01-06 19:55:00,101817.22
2025-01-06 20:00:00,102012.96
2025-01-06 20:05:00,102039.73
2025-01-06 20:10:00,102181.82
2025-01-06 20:15:00,102193.19
2025-01-06 20:20:00,102318.49
2025-01-06 20:25:00,102114.94
2025-01-06 20:30:00,102204.97
2025-01-06 20:35:00,101972.77
2025-01-06 20:40:00,102018.52
2025-01-06 20:45:00,101871.54
2025-01-06 20:50:00,102115.27
2025-01-06 20:55:00,102127.38
2025-01-06 21:00:00,102206.45
2025-01-06 21:05:00,102241.34
2025-01-06 21:10:00,102039.68
2025-01-06 21:15:00,102134.05
2025-01-06 21:20:00,102018.03
2025-01-06 21:25:00,102060.6
2025-01-06 21:30:00,101999.99
2025-01-06 21:35:00,101808.53
2025-01-06 21:40:00,101769.08
2025-01-06 21:45:00,101862.6
2025-01-06 21:50:00,101764.72
2025-01-06 21:55:00,101611.92
2025-01-06 22:00:00,101608.06
2025-01-06 22:05:00,101727.21
2025-01-06 22:10:00,101711.59
2025-01-06 22:15:00,101873.08
2025-01-06 22:20:00,101947.52
2025-01-06 22:25:00,101928.58
2025-01-06 22:30:00,101928.59
2025-01-06 22:35:00,102026.36
2025-01-06 22:40:00,101975.52
2025-01-06 22:45:00,102056.23
2025-01-06 22:50:00,101998.97
2025-01-06 22:55:00,102011.98
2025-01-06 23:00:00,101953.41
2025-01-06 23:05:00,102094.3
2025-01-06 23:10:00,102000.0
2025-01-06 23:15:00,102081.47
